id,account_id,occurred_at,channel
4880,1411,2015-12-26T11:57:50,facebook
4881,1411,2016-01-21T15:42:20,adwords
4882,1411,2016-02-10T00:19:04,organic
4883,1411,2016-02-10T12:05:08,organic
4884,1411,2016-02-25T04:36:56,direct
4885,1411,2016-03-13T06:02:18,organic
4886,1411,2016-04-04T16:06:09,adwords
4887,1411,2016-05-06T10:52:09,twitter
4888,1411,2016-06-29T16:51:54,banner
4889,1411,2016-07-14T22:30:36,organic
4890,1411,2016-07-30T15:49:30,banner
4891,1411,2016-08-18T10:18:52,direct
4892,1411,2016-09-01T02:07:42,facebook
4893,1411,2016-09-20T05:56:15,adwords
4894,1411,2016-10-11T11:02:48,organic
4895,1421,2014-01-01T16:57:03,facebook
4896,1421,2014-03-12T16:44:02,adwords
4897,1421,2014-04-13T14:37:56,direct
4898,1421,2014-06-01T06:47:27,adwords
4899,1421,2014-07-04T06:52:10,direct
4900,1421,2014-07-04T01:32:11,facebook
4901,1431,2016-03-28T04:49:24,direct
4902,1441,2013-12-28T23:57:41,facebook
4903,1441,2013-12-28T12:45:47,adwords
4904,1441,2014-01-25T05:57:50,twitter
4905,1441,2014-02-16T00:02:54,banner
4906,1441,2014-03-20T02:45:05,direct
4907,1441,2014-04-01T21:29:21,direct
4908,1441,2014-05-07T00:15:10,direct
4909,1441,2014-06-16T21:55:06,facebook
4910,1441,2014-06-16T08:46:23,twitter
4911,1441,2014-07-08T23:28:45,banner
4912,1441,2014-08-04T03:21:58,banner
4913,1441,2014-08-31T13:08:20,banner
4914,1441,2015-02-14T15:17:36,banner
4915,1441,2015-03-11T10:41:57,facebook
4916,1441,2015-06-17T20:36:21,facebook
4917,1441,2015-08-17T06:28:29,organic
4918,1441,2015-09-13T08:56:44,adwords
4919,1441,2015-10-16T19:12:08,direct
4920,1441,2015-11-17T10:13:38,organic
4921,1441,2015-12-22T11:19:42,direct
4922,1441,2016-01-19T13:09:28,direct
4923,1441,2016-02-16T11:29:00,adwords
4924,1441,2016-03-13T10:20:43,facebook
4925,1441,2016-04-13T22:25:45,twitter
4926,1441,2016-05-07T03:43:05,facebook
4927,1441,2016-05-23T11:47:31,direct
4928,1441,2016-06-17T22:35:33,adwords
4929,1441,2016-11-13T10:07:15,direct
4930,1441,2016-12-11T08:29:57,organic
4931,1451,2014-05-04T14:05:32,adwords
4932,1451,2014-05-31T10:04:22,twitter
4933,1451,2014-06-21T19:22:58,twitter
4934,1451,2014-07-20T20:46:53,facebook
4935,1451,2014-08-14T11:27:03,facebook
4936,1451,2014-09-10T16:27:25,facebook
4937,1451,2014-09-14T00:07:59,organic
4938,1451,2014-10-15T20:04:09,organic
4939,1451,2014-10-26T19:12:27,organic
4940,1451,2014-11-25T17:05:10,adwords
4941,1451,2014-12-19T17:09:37,adwords
4942,1451,2015-01-30T19:44:05,facebook
4943,1451,2015-02-27T16:30:03,banner
4944,1451,2015-03-27T03:11:50,facebook
4945,1451,2015-05-05T16:02:00,banner
4946,1451,2015-05-30T07:20:02,organic
4947,1451,2015-06-27T14:46:45,direct
4948,1451,2015-07-23T01:21:56,banner
4949,1451,2015-08-22T14:35:12,direct
4950,1451,2015-09-30T11:14:58,facebook
4951,1451,2015-10-30T17:20:49,facebook
4952,1451,2015-12-03T05:27:05,organic
4953,1451,2016-01-10T02:29:48,adwords
4954,1451,2016-03-05T08:41:05,facebook
4955,1451,2016-04-15T00:53:57,organic
4956,1451,2016-05-15T16:51:28,organic
4957,1451,2016-06-22T10:47:46,adwords
4958,1451,2016-07-23T23:59:43,direct
4959,1451,2016-07-23T21:01:51,banner
4960,1451,2016-08-20T04:50:47,organic
4961,1451,2016-09-27T18:51:58,adwords
4962,1451,2016-10-21T08:54:53,adwords
4963,1451,2016-11-21T08:35:18,facebook
4964,1451,2016-12-17T23:38:20,facebook
4965,1461,2015-12-12T22:42:31,adwords
4966,1461,2015-12-27T20:07:50,direct
4967,1461,2016-01-17T16:53:16,facebook
4968,1461,2016-02-09T20:53:51,adwords
4969,1461,2016-03-02T19:42:29,facebook
4970,1461,2016-03-18T17:20:06,adwords
4971,1461,2016-04-02T04:31:51,organic
4972,1461,2016-04-09T11:00:43,banner
4973,1461,2016-05-12T14:16:02,direct
4974,1461,2016-05-28T03:35:53,organic
4975,1461,2016-05-28T06:13:17,adwords
4976,1461,2016-06-15T17:15:30,banner
4977,1461,2016-07-02T05:24:00,twitter
4978,1461,2016-07-24T19:22:04,organic
4979,1461,2016-08-12T21:23:35,banner
4980,1461,2016-09-07T17:09:26,banner
4981,1461,2016-09-25T21:53:44,direct
4982,1461,2016-10-06T16:31:34,banner
4983,1461,2016-10-06T21:52:41,organic
4984,1461,2016-11-06T13:46:44,adwords
4985,1461,2016-11-26T11:09:04,adwords
4986,1461,2016-12-20T21:00:33,organic
4987,1471,2017-01-01T02:06:26,adwords
4988,1471,2017-01-01T07:58:23,twitter
4989,1481,2016-12-19T17:01:41,facebook
4990,1491,2015-02-15T17:30:50,adwords
4991,1491,2015-03-14T05:51:22,direct
4992,1491,2015-04-06T00:00:50,organic
4993,1501,2015-01-30T00:03:04,organic
4994,1501,2015-03-03T08:16:29,twitter
4995,1501,2015-03-31T22:24:59,direct
4996,1501,2015-05-28T04:22:40,direct
4997,1501,2015-08-24T06:00:22,adwords
4998,1501,2015-09-26T15:38:17,adwords
4999,1501,2015-11-01T06:33:00,facebook
5000,1501,2015-12-07T07:28:21,direct
5001,1501,2016-01-22T03:18:14,direct
5002,1501,2016-03-10T05:57:19,facebook
5003,1501,2016-05-04T16:18:09,organic
5004,1501,2016-05-17T06:54:14,adwords
5005,1501,2016-06-20T09:56:55,twitter
5006,1501,2016-07-20T09:35:54,direct
5007,1501,2016-08-20T18:25:05,organic
5008,1511,2016-03-20T02:27:52,facebook
5009,1511,2016-03-31T09:26:47,organic
5010,1511,2016-04-19T00:32:09,direct
5011,1511,2016-05-10T11:40:36,adwords
5012,1511,2016-05-30T17:37:46,organic
5013,1511,2016-05-30T18:39:02,facebook
5014,1511,2016-06-23T18:26:34,direct
5015,1511,2016-07-18T23:59:39,direct
5016,1511,2016-08-19T14:28:30,adwords
5017,1511,2016-09-05T08:43:03,facebook
5018,1511,2016-09-05T20:30:22,facebook
5019,1511,2016-10-02T16:44:49,adwords
5020,1511,2016-10-23T14:49:06,banner
5021,1511,2016-11-08T22:37:07,facebook
5022,1511,2016-11-08T15:33:43,direct
5023,1511,2016-11-30T06:29:44,banner
5024,1511,2017-01-01T15:09:06,direct
5025,1521,2013-12-31T05:44:44,adwords
5026,1521,2014-01-22T17:54:21,adwords
5027,1521,2014-02-04T16:58:16,organic
5028,1521,2014-02-21T06:01:21,facebook
5029,1521,2014-02-28T07:15:23,organic
5030,1521,2014-04-06T17:03:55,organic
5031,1521,2014-04-06T07:31:53,organic
5032,1521,2014-05-24T13:12:59,adwords
5033,1521,2014-06-08T00:08:45,facebook
5034,1521,2014-06-28T02:49:26,facebook
5035,1521,2014-07-15T17:31:06,facebook
5036,1521,2014-07-15T09:06:01,facebook
5037,1521,2014-07-15T05:06:23,adwords
5038,1521,2014-08-13T16:43:20,organic
5039,1521,2014-09-01T05:59:26,direct
5040,1521,2014-09-16T11:44:08,facebook
5041,1521,2014-10-07T18:30:35,direct
5042,1521,2014-10-22T23:59:05,organic
5043,1521,2014-11-10T10:03:27,adwords
5044,1521,2014-12-08T12:52:15,adwords
5045,1521,2015-05-11T19:08:49,twitter
5046,1521,2015-05-11T22:18:57,adwords
5047,1521,2015-06-28T00:35:24,facebook
5048,1521,2015-07-05T01:11:17,twitter
5049,1521,2015-07-31T19:02:32,facebook
5050,1521,2015-08-21T08:03:07,banner
5051,1521,2015-09-05T15:30:57,adwords
5052,1521,2015-09-26T06:16:23,facebook
5053,1521,2015-10-16T09:40:09,banner
5054,1521,2015-10-30T22:52:10,facebook
5055,1521,2015-11-14T15:31:42,organic
5056,1521,2015-12-02T08:00:26,facebook
5057,1521,2015-12-20T22:36:14,direct
5058,1521,2016-01-21T00:04:57,adwords
5059,1521,2016-01-31T21:01:09,direct
5060,1521,2016-01-31T22:24:14,facebook
5061,1521,2016-02-23T15:44:31,organic
5062,1521,2016-03-10T11:29:19,twitter
5063,1521,2016-04-01T22:27:54,direct
5064,1521,2016-04-19T21:31:57,organic
5065,1521,2016-05-13T20:55:00,adwords
5066,1521,2016-05-13T01:49:12,adwords
5067,1521,2016-06-02T17:34:51,direct
5068,1521,2016-06-07T20:45:53,adwords
5069,1521,2016-06-07T21:05:12,organic
5070,1521,2016-07-04T14:45:08,adwords
5071,1521,2016-07-25T16:00:14,adwords
5072,1531,2013-12-10T16:29:49,banner
5073,1531,2014-01-01T16:19:18,direct
5074,1531,2014-01-01T05:55:33,direct
5075,1531,2014-02-07T11:16:15,direct
5076,1531,2014-02-26T13:11:39,banner
5077,1531,2014-03-16T07:02:32,organic
5078,1531,2014-03-28T11:19:58,organic
5079,1531,2014-04-14T06:37:03,organic
5080,1531,2014-04-27T05:44:23,banner
5081,1531,2014-04-27T06:41:47,adwords
5082,1531,2014-05-06T01:23:23,organic
5083,1531,2014-05-23T15:14:20,twitter
5084,1531,2014-06-12T19:43:51,twitter
5085,1531,2014-06-12T20:49:25,organic
5086,1531,2014-07-04T08:35:57,direct
5087,1531,2014-07-17T16:36:13,banner
5088,1531,2014-07-27T23:43:37,twitter
5089,1531,2014-10-29T17:20:24,adwords
5090,1531,2014-11-21T19:46:13,organic
5091,1531,2014-12-07T06:25:02,adwords
5092,1531,2015-01-06T06:27:06,adwords
5093,1531,2015-01-27T09:04:56,facebook
5094,1531,2015-02-21T10:09:37,twitter
5095,1531,2015-03-15T23:26:37,banner
5096,1531,2015-03-15T20:14:41,direct
5097,1531,2015-04-03T06:43:27,direct
5098,1531,2015-04-20T08:37:27,facebook
5099,1531,2015-06-06T00:25:47,organic
5100,1531,2015-06-06T02:07:58,facebook
5101,1531,2015-07-01T07:19:52,facebook
5102,1531,2015-07-28T01:29:06,organic
5103,1531,2015-08-07T01:08:27,direct
5104,1531,2015-09-05T04:49:04,adwords
5105,1531,2015-09-23T01:56:46,facebook
5106,1531,2015-10-10T13:09:35,adwords
5107,1531,2015-11-09T15:23:40,facebook
5108,1531,2015-12-04T06:46:47,facebook
5109,1531,2016-04-15T17:18:13,direct
5110,1531,2016-05-04T05:08:47,organic
5111,1531,2016-06-03T19:24:38,organic
5112,1531,2016-07-24T18:52:24,facebook
5113,1531,2016-08-12T13:36:50,organic
5114,1531,2016-10-22T20:15:37,adwords
5115,1531,2016-11-15T16:43:14,organic
5116,1531,2016-11-15T20:21:55,adwords
5117,1541,2015-06-07T09:26:07,banner
5118,1541,2015-06-21T11:30:22,facebook
5119,1541,2015-07-27T18:43:41,adwords
5120,1541,2015-08-15T23:39:14,facebook
5121,1541,2015-08-15T04:27:19,organic
5122,1541,2015-08-27T15:17:41,twitter
5123,1541,2015-09-17T20:45:09,organic
5124,1541,2015-09-26T13:48:37,organic
5125,1541,2015-10-03T10:46:47,facebook
5126,1541,2015-10-16T06:58:55,organic
5127,1541,2015-10-24T23:25:58,adwords
5128,1541,2015-11-08T05:00:21,organic
5129,1541,2015-12-24T06:15:47,adwords
5130,1541,2016-01-13T22:39:57,direct
5131,1541,2016-02-17T21:34:52,organic
5132,1541,2016-03-02T16:57:28,direct
5133,1551,2016-12-13T16:30:17,twitter
5134,1561,2013-12-17T19:58:06,banner
5135,1561,2014-01-25T06:09:17,adwords
5136,1561,2014-02-07T12:39:58,banner
5137,1561,2014-03-07T11:42:39,adwords
5138,1561,2014-03-13T12:44:55,organic
5139,1561,2014-04-13T23:11:16,adwords
5140,1561,2014-05-10T15:28:50,banner
5141,1561,2014-05-31T22:37:30,direct
5142,1561,2014-06-25T14:48:02,facebook
5143,1561,2014-07-11T11:57:05,facebook
5144,1561,2014-08-10T05:18:11,facebook
5145,1561,2014-09-10T03:47:34,twitter
5146,1561,2014-09-10T01:47:45,direct
5147,1561,2014-10-10T05:28:33,direct
5148,1561,2014-11-11T18:55:23,direct
5149,1561,2014-11-11T03:29:56,adwords
5150,1561,2014-12-07T06:36:41,direct
5151,1561,2015-01-07T12:28:39,twitter
5152,1561,2015-03-03T01:24:06,facebook
5153,1561,2015-03-29T18:36:19,organic
5154,1561,2015-04-28T19:53:41,direct
5155,1571,2014-01-01T19:48:07,organic
5156,1571,2014-03-14T12:03:11,facebook
5157,1571,2014-07-30T08:19:45,direct
5158,1571,2014-08-13T21:39:44,adwords
5159,1571,2014-09-01T04:36:35,banner
5160,1571,2014-09-12T06:09:55,direct
5161,1571,2014-10-28T03:30:04,facebook
5162,1571,2014-11-10T02:33:32,direct
5163,1571,2014-11-10T12:56:55,adwords
5164,1571,2014-11-10T16:28:27,banner
5165,1571,2014-11-28T12:23:05,organic
5166,1571,2014-12-20T03:27:35,banner
5167,1571,2014-12-31T17:08:58,direct
5168,1571,2015-01-25T03:11:49,organic
5169,1571,2015-02-09T23:05:12,twitter
5170,1571,2015-03-13T23:58:40,banner
5171,1571,2015-03-30T16:25:10,facebook
5172,1571,2015-04-18T11:59:06,organic
5173,1571,2015-05-25T12:21:17,organic
5174,1571,2015-06-05T03:05:07,organic
5175,1571,2015-06-05T04:15:06,adwords
5176,1571,2015-06-26T01:09:34,direct
5177,1571,2015-07-09T17:48:05,adwords
5178,1571,2015-08-11T14:15:52,organic
5179,1571,2015-09-06T06:27:15,banner
5180,1571,2015-09-28T13:44:38,direct
5181,1571,2015-10-26T13:10:07,organic
5182,1571,2015-11-23T06:04:50,banner
5183,1571,2015-11-23T21:19:09,direct
5184,1571,2015-12-21T23:24:44,banner
5185,1571,2016-01-14T07:43:43,facebook
5186,1571,2016-02-18T18:29:32,organic
5187,1571,2016-03-06T23:36:27,direct
5188,1571,2016-03-06T03:18:39,banner
5189,1571,2016-03-27T07:24:36,facebook
5190,1571,2016-03-27T23:50:44,organic
5191,1571,2016-09-22T15:06:20,banner
5192,1571,2016-10-20T19:58:48,organic
5193,1571,2016-11-16T09:00:05,direct
5194,1571,2016-12-05T20:59:30,organic
5195,1571,2016-12-23T21:33:22,facebook
5196,1581,2016-04-07T00:50:24,direct
5197,1581,2016-04-23T09:56:07,adwords
5198,1591,2016-12-22T16:22:45,banner
5199,1601,2013-12-14T13:53:37,direct
5200,1601,2013-12-27T10:09:04,twitter
5201,1601,2014-02-07T11:35:28,facebook
5202,1601,2014-02-07T20:24:35,organic
5203,1601,2014-03-10T02:09:36,facebook
5204,1601,2014-04-05T02:03:29,direct
5205,1601,2014-04-26T08:01:54,direct
5206,1601,2014-05-28T14:36:50,twitter
5207,1601,2014-06-14T17:55:22,facebook
5208,1601,2014-08-26T11:53:59,banner
5209,1601,2014-12-26T14:10:36,twitter
5210,1601,2015-01-21T00:58:30,direct
5211,1601,2015-02-10T06:27:56,banner
5212,1601,2015-03-03T05:49:56,direct
5213,1601,2015-03-27T17:22:18,facebook
5214,1601,2015-04-07T12:40:54,facebook
5215,1601,2015-04-22T04:47:49,adwords
5216,1601,2015-05-20T06:05:16,organic
5217,1601,2015-06-07T20:37:34,banner
5218,1601,2015-06-29T11:09:49,direct
5219,1601,2015-07-18T12:06:03,direct
5220,1601,2015-09-06T07:50:12,direct
5221,1601,2015-10-01T01:44:59,organic
5222,1601,2015-10-16T03:53:28,adwords
5223,1601,2015-11-05T21:26:24,facebook
5224,1601,2015-11-27T20:11:37,organic
5225,1601,2015-12-14T08:16:52,direct
5226,1601,2016-01-09T20:18:41,organic
5227,1601,2016-01-09T19:04:16,facebook
5228,1601,2016-02-10T22:53:03,organic
5229,1601,2016-02-19T20:51:17,twitter
5230,1601,2016-03-13T06:09:06,adwords
5231,1601,2016-03-23T06:37:29,adwords
5232,1601,2016-05-11T16:26:19,direct
5233,1601,2016-05-11T01:07:21,direct
5234,1601,2016-05-11T13:54:07,organic
5235,1601,2016-06-13T19:06:40,direct
5236,1601,2016-06-13T18:46:52,adwords
5237,1601,2016-07-10T12:32:12,facebook
5238,1601,2016-07-15T09:42:15,facebook
5239,1601,2016-09-30T19:50:59,facebook
5240,1601,2016-10-03T07:13:42,direct
5241,1601,2016-10-03T16:33:56,organic
5242,1601,2016-10-21T10:30:41,twitter
5243,1601,2016-10-22T21:39:59,banner
5244,1611,2015-10-04T01:25:23,facebook
5245,1611,2015-10-28T17:04:48,banner
5246,1611,2015-10-28T09:07:38,twitter
5247,1611,2015-11-17T21:58:32,adwords
5248,1611,2016-01-07T09:17:00,direct
5249,1611,2016-01-29T19:07:13,facebook
5250,1611,2016-02-20T14:44:14,direct
5251,1611,2016-03-11T16:09:58,adwords
5252,1611,2016-03-24T09:10:21,banner
5253,1611,2016-04-11T16:26:59,facebook
5254,1611,2016-04-19T00:11:48,direct
5255,1611,2016-05-13T19:31:29,organic
5256,1611,2016-05-13T15:58:32,direct
5257,1611,2016-06-22T05:35:14,adwords
5258,1611,2016-07-17T23:14:46,facebook
5259,1611,2016-08-01T03:04:30,adwords
5260,1611,2016-08-01T08:08:23,adwords
5261,1611,2016-08-28T08:49:06,banner
5262,1611,2016-08-28T07:24:01,twitter
5263,1611,2016-09-27T20:32:35,direct
5264,1611,2016-09-30T16:57:07,adwords
5265,1611,2016-10-25T05:12:51,adwords
5266,1611,2016-11-12T17:05:04,adwords
5267,1611,2016-12-27T03:43:31,organic
5268,1621,2016-12-07T17:41:24,banner
5269,1621,2016-12-28T07:28:16,banner
5270,1631,2016-05-10T02:54:30,facebook
5271,1631,2016-05-15T04:58:54,direct
5272,1631,2016-05-15T10:11:40,adwords
5273,1631,2016-05-15T15:56:32,facebook
5274,1631,2016-05-25T17:39:41,direct
5275,1631,2016-06-09T13:04:29,organic
5276,1631,2016-07-05T18:40:56,adwords
5277,1641,2016-09-10T05:12:38,adwords
5278,1641,2016-10-08T20:40:26,facebook
5279,1641,2016-11-08T13:58:52,adwords
5280,1651,2014-07-12T09:59:48,direct
5281,1651,2014-07-21T08:52:23,facebook
5282,1651,2014-08-23T16:04:56,direct
5283,1651,2014-10-08T03:18:51,adwords
5284,1651,2014-11-16T19:12:45,direct
5285,1651,2014-12-27T10:00:23,organic
5286,1651,2015-02-09T13:25:47,adwords
5287,1651,2015-03-18T08:12:16,banner
5288,1651,2015-04-24T14:53:03,facebook
5289,1651,2015-06-09T01:02:55,organic
5290,1651,2015-07-18T02:02:03,direct
5291,1651,2015-07-25T17:18:25,facebook
5292,1651,2015-07-25T06:08:59,adwords
5293,1651,2015-09-02T11:07:31,adwords
5294,1651,2015-10-03T09:47:51,organic
5295,1651,2015-10-28T06:06:44,twitter
5296,1651,2015-12-13T14:49:07,organic
5297,1661,2016-05-26T13:37:51,banner
5298,1661,2016-06-17T01:42:52,facebook
5299,1671,2016-06-29T12:40:47,facebook
5300,1671,2016-08-08T10:37:59,organic
5301,1671,2016-09-14T11:52:20,organic
5302,1671,2016-11-10T13:48:41,adwords
5303,1671,2016-12-19T13:11:05,adwords
5304,1671,2016-12-31T19:25:14,facebook
5305,1681,2016-03-18T05:12:58,organic
5306,1681,2016-03-18T01:57:20,adwords
5307,1681,2016-03-18T21:12:54,facebook
5308,1681,2016-03-25T11:59:35,organic
5309,1681,2016-04-24T17:50:23,facebook
5310,1681,2016-05-20T20:19:09,adwords
5311,1681,2016-06-01T03:30:24,adwords
5312,1681,2016-06-24T11:33:53,adwords
5313,1681,2016-08-05T16:15:39,direct
5314,1681,2016-09-08T20:54:52,organic
5315,1681,2016-10-14T23:41:28,direct
5316,1681,2016-11-03T03:11:34,adwords
5317,1681,2016-12-04T20:06:04,direct
5318,1681,2017-01-01T08:45:40,organic
5319,1691,2016-01-13T06:39:10,banner
5320,1691,2016-01-31T06:50:37,organic
5321,1691,2016-02-23T23:21:54,direct
5322,1691,2016-03-15T04:16:59,facebook
5323,1691,2016-04-03T20:15:08,organic
5324,1691,2016-04-22T04:18:25,direct
5325,1691,2016-05-24T14:01:29,twitter
5326,1691,2016-06-21T17:33:31,banner
5327,1691,2016-06-25T04:38:39,facebook
5328,1691,2016-07-09T11:29:04,organic
5329,1691,2016-07-29T00:38:00,direct
5330,1691,2016-08-21T15:48:47,facebook
5331,1691,2016-09-09T18:43:49,adwords
5332,1691,2016-09-23T07:45:17,banner
5333,1701,2013-12-12T07:56:10,twitter
5334,1701,2014-01-20T06:54:55,twitter
5335,1701,2014-03-01T11:24:41,organic
5336,1701,2014-04-08T02:37:06,adwords
5337,1701,2014-05-03T23:27:36,direct
5338,1701,2014-06-14T20:18:51,adwords
5339,1701,2014-07-22T10:28:41,direct
5340,1701,2014-09-08T20:04:42,facebook
5341,1701,2014-10-13T08:38:38,facebook
5342,1701,2014-11-22T01:00:07,adwords
5343,1701,2015-01-08T05:56:59,direct
5344,1701,2015-01-27T07:41:56,adwords
5345,1701,2015-02-02T10:07:12,twitter
5346,1701,2015-03-01T06:24:03,facebook
5347,1701,2015-04-02T01:55:57,direct
5348,1701,2015-04-24T21:46:19,adwords
5349,1701,2015-04-24T03:09:41,direct
5350,1701,2015-04-24T21:25:13,twitter
5351,1701,2015-06-10T03:34:22,organic
5352,1701,2015-07-21T15:18:17,banner
5353,1701,2015-08-25T05:14:48,direct
5354,1701,2015-09-30T13:59:55,organic
5355,1701,2015-11-08T17:48:56,banner
5356,1701,2015-12-26T10:59:01,facebook
5357,1701,2016-01-27T10:59:38,organic
5358,1701,2016-03-03T12:20:35,organic
5359,1701,2016-04-15T07:02:45,facebook
5360,1701,2016-05-27T11:31:22,organic
5361,1701,2016-06-25T23:05:51,facebook
5362,1701,2016-08-02T19:53:36,twitter
5363,1701,2016-09-18T00:45:12,facebook
5364,1701,2016-10-24T18:34:11,banner
5365,1711,2015-07-10T15:39:59,organic
5366,1711,2015-08-04T17:03:31,banner
5367,1711,2015-08-13T14:40:29,facebook
5368,1711,2015-09-26T19:58:14,banner
5369,1711,2015-10-13T16:24:10,direct
5370,1711,2015-10-31T00:30:02,banner
5371,1711,2015-11-20T23:00:38,organic
5372,1711,2015-12-13T03:33:51,direct
5373,1711,2015-12-31T01:53:54,facebook
5374,1711,2016-01-09T22:37:56,organic
5375,1711,2016-01-28T23:10:41,direct
5376,1711,2016-02-12T23:40:17,twitter
5377,1711,2016-03-17T21:39:14,banner
5378,1711,2016-03-17T18:26:03,direct
5379,1711,2016-04-10T21:10:04,twitter
5380,1711,2016-04-23T20:49:53,organic
5381,1711,2016-04-23T17:10:49,direct
5382,1711,2016-05-12T08:07:40,facebook
5383,1711,2016-06-10T07:02:12,facebook
5384,1711,2016-06-26T10:44:31,direct
5385,1711,2016-07-15T07:48:32,twitter
5386,1711,2016-07-28T16:26:17,organic
5387,1711,2016-08-16T16:48:45,direct
5388,1711,2016-08-16T14:01:15,adwords
5389,1711,2016-08-27T08:50:24,organic
5390,1711,2016-09-20T04:34:55,direct
5391,1711,2016-10-11T04:31:09,facebook
5392,1711,2016-10-20T13:54:47,adwords
5393,1711,2016-10-29T05:10:39,organic
5394,1711,2016-11-22T10:03:20,banner
5395,1711,2016-12-18T04:49:20,direct
5396,1721,2016-06-21T07:58:26,direct
5397,1721,2016-07-28T18:36:27,organic
5398,1721,2016-08-06T17:54:26,direct
5399,1721,2016-08-06T21:33:12,twitter
5400,1721,2016-09-04T17:16:25,facebook
5401,1721,2016-09-20T23:31:07,direct
5402,1721,2016-10-09T19:57:17,adwords
5403,1721,2016-10-26T15:54:53,direct
5404,1721,2016-11-09T20:02:13,organic
5405,1721,2016-11-17T13:06:50,banner
5406,1721,2016-12-02T12:12:16,adwords
5407,1721,2016-12-07T12:21:09,adwords
5408,1731,2016-06-22T19:18:54,facebook
5409,1731,2016-07-14T18:53:19,organic
5410,1731,2016-07-24T03:21:30,adwords
5411,1731,2016-07-27T11:57:22,direct
5412,1731,2016-08-04T11:13:15,banner
5413,1731,2016-08-31T15:47:38,adwords
5414,1731,2016-09-12T05:00:42,adwords
5415,1731,2016-09-12T23:28:16,direct
5416,1731,2016-10-02T04:01:47,direct
5417,1731,2016-10-25T03:58:07,direct
5418,1731,2016-12-10T01:16:34,organic
5419,1731,2016-12-30T03:42:33,direct
5420,1741,2015-05-22T06:01:04,adwords
5421,1741,2015-06-13T11:58:06,organic
5422,1741,2015-08-04T19:46:02,adwords
5423,1741,2015-08-04T04:14:06,adwords
5424,1741,2015-11-25T13:47:38,twitter
5425,1741,2015-11-25T21:32:37,organic
5426,1741,2015-12-13T22:23:49,adwords
5427,1741,2015-12-31T01:20:12,facebook
5428,1741,2016-01-29T14:59:41,facebook
5429,1741,2016-03-19T08:59:18,twitter
5430,1741,2016-04-10T11:14:07,twitter
5431,1741,2016-05-20T15:09:36,facebook
5432,1741,2016-05-20T17:06:01,adwords
5433,1741,2016-06-25T09:22:30,facebook
5434,1741,2016-06-25T14:03:41,adwords
5435,1741,2016-08-24T22:44:49,facebook
5436,1741,2016-09-13T07:48:08,facebook
5437,1741,2016-09-13T20:00:00,facebook
5438,1741,2016-09-13T15:06:02,adwords
5439,1741,2016-09-18T23:53:23,direct
5440,1751,2013-12-12T04:19:17,facebook
5441,1751,2014-01-19T22:39:54,facebook
5442,1751,2014-02-26T12:45:39,organic
5443,1751,2014-04-13T11:31:08,organic
5444,1751,2014-05-27T07:04:54,adwords
5445,1751,2014-07-20T08:15:52,facebook
5446,1751,2014-09-01T13:37:36,organic
5447,1751,2014-12-28T12:24:20,organic
5448,1751,2015-02-18T02:05:31,direct
5449,1751,2015-03-14T16:21:24,banner
5450,1751,2015-05-12T17:19:20,direct
5451,1751,2015-06-13T07:15:42,facebook
5452,1751,2015-07-23T09:26:46,facebook
5453,1751,2015-09-09T18:34:18,direct
5454,1751,2015-10-20T03:47:12,adwords
5455,1751,2015-11-26T22:20:31,direct
5456,1751,2015-12-30T03:22:43,direct
5457,1751,2016-02-06T15:32:47,organic
5458,1751,2016-03-26T19:40:37,organic
5459,1751,2016-05-01T19:01:29,organic
5460,1751,2016-06-08T06:05:18,adwords
5461,1751,2016-07-28T12:11:24,facebook
5462,1751,2016-08-26T13:55:21,facebook
5463,1751,2016-10-03T21:56:00,facebook
5464,1751,2016-11-06T23:24:02,facebook
5465,1751,2016-12-10T09:06:01,adwords
5466,1761,2016-10-05T07:29:35,adwords
5467,1761,2016-10-25T13:37:28,banner
5468,1771,2016-08-18T17:51:08,facebook
5469,1771,2016-09-08T22:58:23,facebook
5470,1771,2016-09-29T23:17:30,direct
5471,1771,2016-09-29T16:47:06,organic
5472,1771,2016-10-19T01:19:10,organic
5473,1771,2016-11-09T18:49:29,twitter
5474,1771,2016-11-28T16:00:55,facebook
5475,1781,2014-07-15T01:52:16,organic
5476,1781,2014-08-07T03:42:11,banner
5477,1781,2014-08-27T18:38:44,direct
5478,1781,2014-09-09T15:51:09,twitter
5479,1781,2014-09-25T05:13:42,organic
5480,1781,2014-09-30T23:32:08,direct
5481,1781,2014-12-10T06:26:40,direct
5482,1781,2014-12-30T01:10:50,adwords
5483,1781,2015-01-21T14:48:58,facebook
5484,1781,2015-02-11T05:31:36,banner
5485,1781,2015-02-11T03:24:14,direct
5486,1781,2015-03-02T19:48:54,adwords
5487,1781,2015-03-16T03:17:56,organic
5488,1781,2015-04-13T13:43:22,adwords
5489,1781,2015-04-19T14:41:20,adwords
5490,1781,2015-05-14T02:17:31,direct
5491,1781,2015-05-19T17:42:00,adwords
5492,1781,2015-06-07T17:49:32,twitter
5493,1781,2015-06-25T17:40:58,twitter
5494,1781,2015-07-13T06:31:12,twitter
5495,1781,2015-07-31T03:48:49,organic
5496,1781,2015-08-24T14:58:16,twitter
5497,1781,2015-09-22T06:50:07,banner
5498,1781,2015-10-13T18:54:16,banner
5499,1781,2015-11-11T16:44:15,direct
5500,1781,2015-12-05T17:43:10,adwords
5501,1781,2015-12-22T22:19:05,organic
